cif_file,size,l,w,h,objective,success,time_s,message,volume,sphericity,face_sphericity,mean_dim,lcmm,min_den,max_den,mean_den,median_den,unique_den_count,num_disordered_sites,per_site_denominators_str,valid_supercell_count,total_site_entropy
104693.cif,54,6,3,3,1.0308641975308643,True,0.066,,54.0,0.9449407874211548,0.987288781142779,4.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,60,5,4,3,0.7,True,0.073,,60.0,0.9787169102922159,0.9945281747800379,4.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,64,4,4,4,0.7499999999999989,True,0.078,,64.0,0.9999999999999999,0.9999999999999999,4.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,72,6,4,3,1.2407407407407405,True,0.096,,72.0,0.9600386875624174,0.9900665069704357,4.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,80,5,4,4,0.6758333333333337,True,0.114,,80.0,0.9943544723224078,0.9986353987361611,4.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,84,7,4,3,1.0595238095238084,True,0.123,,84.0,0.9384683871188333,0.9850337517132413,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,90,6,5,3,0.9648148148148155,True,0.138,,90.0,0.9603010171193922,0.9890651796356773,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,96,6,4,4,1.1388573232323218,True,0.167,,96.0,0.9811836364742844,0.9955509317993217,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,100,5,5,4,0.4953333333333344,True,0.189,,100.0,0.9946261786313096,0.9986011884100714,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,108,6,6,3,1.1345679012345675,True,0.211,,108.0,0.9524406311809196,0.9862845669758199,5.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,112,7,4,4,1.0175595238095232,True,0.211,,112.0,0.9640569056700918,0.9916236977796412,5.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,120,6,5,4,0.9693137254901961,True,0.247,,120.0,0.986484829732188,0.9965606548515377,5.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,126,7,6,3,0.8811928811928801,True,0.241,,126.0,0.9399933628058597,0.9826170115210572,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,128,8,4,4,1.7028645833333333,True,0.285,,128.0,0.9449407874211547,0.9872887811427787,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,140,7,5,4,0.8220634920634932,True,0.315,,140.0,0.9735926440970819,0.9934797263365146,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,144,6,6,4,1.2310185185185176,True,0.344,,144.0,0.9827780228283362,0.995346828915453,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,150,6,5,5,0.7971555555555564,True,0.377,,150.0,0.9962424086086978,0.9990866114899812,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,160,8,5,4,1.261111111111111,True,0.413,,160.0,0.9580297470334963,0.9898477914679717,5.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,162,9,6,3,1.366554433221101,True,0.434,,162.0,0.9085602964160698,0.9741960902284157,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,168,7,6,4,1.0179754942912833,True,0.461,,168.0,0.9737379446051012,0.9929412647659178,5.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,180,6,6,5,1.054985754985756,True,0.548,,180.0,0.9963910894034418,0.9990679361953444,5.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,192,8,6,4,1.6416971247563348,True,0.656,,192.0,0.9614997135382722,0.9898740707311264,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,196,7,7,4,0.8435374149659864,True,0.611,,196.0,0.9681309555939506,0.9910909402919956,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,200,8,5,5,1.012628205128206,True,0.669,,200.0,0.9746725794042885,0.9940504531058728,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,210,7,6,5,0.8149911816578472,True,0.712,,210.0,0.9906536587938549,0.9976345479844931,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,216,6,6,6,0.8604252400548695,True,0.754,,216.0,0.9999999999999999,0.9999999999999999,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,224,8,7,4,1.448511904761904,True,0.795,,224.0,0.9589228332238934,0.9884905819721963,6.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,240,8,6,5,1.4269290123456781,True,0.928,,240.0,0.9812313176696396,0.9953769800679044,6.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,250,10,5,5,1.3015897435897443,True,0.967,,250.0,0.9449407874211547,0.9872887811427787,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,252,7,6,6,0.7418461829176115,True,1.049,,252.0,0.9973199364720597,0.9993459053337114,6.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,256,8,8,4,1.5365885416666663,True,1.05,,256.0,0.9524406311809196,0.9862845669758198,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,270,9,6,5,1.1794513031550078,True,1.133,,270.0,0.9694956105143475,0.9926288895237801,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,280,8,7,5,1.1447619047619053,True,1.25,,280.0,0.9813198930565767,0.9950541338595393,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,288,8,6,6,1.3293237433862424,True,1.311,,288.0,0.9905781746683878,0.9977416373263536,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,294,7,7,6,0.618856048166393,True,1.328,,294.0,0.9974099641726462,0.9993346128426663,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,300,10,6,5,1.5726296296296307,True,1.43,,300.0,0.9563327858316706,0.9895895895666553,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,320,8,8,5,1.2570312499999998,True,1.672,,320.0,0.9771291123866839,0.9937334211238003,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,324,9,6,6,1.0807754488310048,True,1.986,,324.0,0.9811836364742844,0.9955509317993216,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,336,8,7,6,1.063721264367816,True,2.063,,336.0,0.993150469967557,0.9982721431211886,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,350,10,7,5,1.3486666666666673,True,3.051,,350.0,0.9609952816452124,0.990078947007472,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,360,9,8,5,1.1030423280423278,True,2.124,,360.0,0.9700618103154717,0.991789178057782,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,378,9,7,6,0.9284558778811646,True,2.227,,378.0,0.9859672898898667,0.9965459027769582,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,384,8,8,6,1.23795070470717,True,2.359,,384.0,0.9911566869993488,0.9976684480746035,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,392,8,7,7,1.016059280855199,True,3.543,,392.0,0.9979924663699012,0.9995085597025801,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,400,10,8,5,1.5245833333333338,True,2.547,,400.0,0.961051695297492,0.9894490976831443,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,420,10,7,6,1.1140441003987802,True,2.744,,420.0,0.9768094418111095,0.9943925654253033,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,432,9,8,6,1.0967676848304238,True,4.24,,432.0,0.986025169482944,0.9963370923529631,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,448,8,8,7,1.0985491071428561,True,4.291,,448.0,0.9980510518812463,0.9995012174597232,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,450,10,9,5,1.343181657848325,True,4.476,,450.0,0.9578867904919413,0.9881019295521571,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,480,10,8,6,1.449033002438174,True,3.783,,480.0,0.9787169102922157,0.9945281747800377,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,486,9,9,6,0.9077854248458769,True,3.776,,486.0,0.9827780228283362,0.9953468289154529,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,490,10,7,7,0.9891950113378678,True,3.794,,490.0,0.9854668953881552,0.9965451334193302,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,500,10,10,5,1.4391142857142878,True,4.867,,500.0,0.9524406311809196,0.9862845669758196,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,504,9,8,7,0.8304894179894173,True,4.087,,504.0,0.9947643019740978,0.9986820450435709,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,512,8,8,8,0.9364583333333305,True,4.078,,512.0,0.9999999999999999,0.9999999999999999,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,540,10,9,6,1.2641751720678933,True,4.894,,540.0,0.9771903419741662,0.99383634943648,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,560,10,8,7,1.3134541252398406,True,4.953,,560.0,0.9891084719540534,0.9973189219645113,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,576,9,8,8,0.8809813161375659,True,5.147,,576.0,0.9984402350649139,0.9996172744703212,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,600,10,10,6,1.2630643586936698,True,5.611,,600.0,0.9731915368866336,0.992587716948545,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,630,10,9,7,1.0679148696515641,True,6.827,,630.0,0.9891483325746224,0.997176091835247,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,640,10,8,8,1.154092188958916,True,6.555,,640.0,0.9943544723224078,0.9986353987361611,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,648,9,9,8,0.7614291058735487,True,9.436,,648.0,0.9984804717512826,0.999612234704295,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,700,10,10,7,1.089360544217687,True,9.166,,700.0,0.9865600019362228,0.996405949287919,9.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,720,10,9,8,1.0376554865699599,True,10.026,,720.0,0.9958677214571475,0.9989613098457981,9.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,800,10,10,8,1.1285407717282723,True,11.826,,800.0,0.9946261786313096,0.9986011884100714,9.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,810,10,9,9,0.8765470989915427,True,13.037,,810.0,0.9987533054851688,0.9996935186315052,9.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,900,10,10,9,1.0164527280997864,True,19.306,,900.0,0.9987821220058238,0.9996899107329574,9.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104693.cif,1000,10,10,10,0.8839407407407404,True,19.998,,1000.0,0.9999999999999998,0.9999999999999998,10.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,36,4,3,3,0.7685185185185183,True,0.032,,36.0,0.9905781746683878,0.9977416373263536,3.3333333333333335,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,48,4,4,3,0.7638888888888886,True,0.047,,48.0,0.9911566869993488,0.9976684480746035,3.6666666666666665,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,54,6,3,3,1.0432098765432092,True,0.058,,54.0,0.9449407874211548,0.987288781142779,4.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,60,5,4,3,0.7000000000000004,True,0.074,,60.0,0.9787169102922159,0.9945281747800379,4.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,64,4,4,4,0.7447916666666656,True,0.075,,64.0,0.9999999999999999,0.9999999999999999,4.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,72,6,4,3,1.2046296296296293,True,0.096,,72.0,0.9600386875624174,0.9900665069704357,4.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,80,5,4,4,0.6562499999999998,True,0.135,,80.0,0.9943544723224078,0.9986353987361611,4.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,84,7,4,3,0.988095238095237,True,0.129,,84.0,0.9384683871188333,0.9850337517132413,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,90,6,5,3,1.0123456790123457,True,0.152,,90.0,0.9603010171193922,0.9890651796356773,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,96,6,4,4,1.1283459595959586,True,0.177,,96.0,0.9811836364742844,0.9955509317993217,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,100,5,5,4,0.5206666666666674,True,0.193,,100.0,0.9946261786313096,0.9986011884100714,4.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,108,6,6,3,0.9438271604938268,True,0.216,,108.0,0.9524406311809196,0.9862845669758199,5.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,112,7,4,4,1.0678571428571428,True,0.223,,112.0,0.9640569056700918,0.9916236977796412,5.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,120,6,5,4,0.9917320261437911,True,0.239,,120.0,0.986484829732188,0.9965606548515377,5.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,126,7,6,3,0.9249639249639244,True,0.263,,126.0,0.9399933628058597,0.9826170115210572,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,128,8,4,4,1.5687499999999996,True,0.279,,128.0,0.9449407874211547,0.9872887811427787,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,140,7,5,4,0.8330158730158741,True,0.393,,140.0,0.9735926440970819,0.9934797263365146,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,144,6,6,4,1.287808641975308,True,0.336,,144.0,0.9827780228283362,0.995346828915453,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,150,6,5,5,0.8197333333333346,True,0.384,,150.0,0.9962424086086978,0.9990866114899812,5.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,160,8,5,4,1.255833333333333,True,0.598,,160.0,0.9580297470334963,0.9898477914679717,5.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,162,9,6,3,1.4020950243172463,True,0.456,,162.0,0.9085602964160698,0.9741960902284157,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,168,7,6,4,0.9383737120579226,True,0.484,,168.0,0.9737379446051012,0.9929412647659178,5.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,180,6,6,5,0.9699430199430202,True,0.554,,180.0,0.9963910894034418,0.9990679361953444,5.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,192,8,6,4,1.7824134990253393,True,0.584,,192.0,0.9614997135382722,0.9898740707311264,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,196,7,7,4,0.8812925170068023,True,0.623,,196.0,0.9681309555939506,0.9910909402919956,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,200,8,5,5,0.9387179487179512,True,0.645,,200.0,0.9746725794042885,0.9940504531058728,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,210,7,6,5,0.8084656084656079,True,0.698,,210.0,0.9906536587938549,0.9976345479844931,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,216,6,6,6,0.8878600823045265,True,0.738,,216.0,0.9999999999999999,0.9999999999999999,6.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,224,8,7,4,1.4800595238095235,True,0.847,,224.0,0.9589228332238934,0.9884905819721963,6.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,240,8,6,5,1.3736882716049381,True,0.935,,240.0,0.9812313176696396,0.9953769800679044,6.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,250,10,5,5,1.3753333333333333,True,1.033,,250.0,0.9449407874211547,0.9872887811427787,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,252,7,6,6,0.7430083144368859,True,1.016,,252.0,0.9973199364720597,0.9993459053337114,6.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,256,8,8,4,1.4147135416666654,True,1.175,,256.0,0.9524406311809196,0.9862845669758198,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,270,9,6,5,1.2163374485596703,True,1.265,,270.0,0.9694956105143475,0.9926288895237801,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,280,8,7,5,1.1012840136054418,True,1.272,,280.0,0.9813198930565767,0.9950541338595393,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,288,8,6,6,1.3926477072310393,True,1.325,,288.0,0.9905781746683878,0.9977416373263536,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,294,7,7,6,0.622538900617718,True,1.359,,294.0,0.9974099641726462,0.9993346128426663,6.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,300,10,6,5,1.5813827160493827,True,1.711,,300.0,0.9563327858316706,0.9895895895666553,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,320,8,8,5,1.1745535714285702,True,2.299,,320.0,0.9771291123866839,0.9937334211238003,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,324,9,6,6,1.1709565640121196,True,1.718,,324.0,0.9811836364742844,0.9955509317993216,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,336,8,7,6,1.1394772851669404,True,1.823,,336.0,0.993150469967557,0.9982721431211886,7.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,350,10,7,5,1.2794217687074827,True,1.977,,350.0,0.9609952816452124,0.990078947007472,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,360,9,8,5,1.0424272486772483,True,2.089,,360.0,0.9700618103154717,0.991789178057782,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,378,9,7,6,0.916264845657291,True,2.342,,378.0,0.9859672898898667,0.9965459027769582,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,384,8,8,6,1.3146162595785436,True,2.345,,384.0,0.9911566869993488,0.9976684480746035,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,392,8,7,7,0.93954081632653,True,2.462,,392.0,0.9979924663699012,0.9995085597025801,7.333333333333333,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,400,10,8,5,1.6358035714285728,True,2.697,,400.0,0.961051695297492,0.9894490976831443,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,420,10,7,6,1.1494925326452432,True,2.832,,420.0,0.9768094418111095,0.9943925654253033,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,432,9,8,6,1.0827266922094516,True,2.895,,432.0,0.986025169482944,0.9963370923529631,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,448,8,8,7,1.183258928571428,True,3.628,,448.0,0.9980510518812463,0.9995012174597232,7.666666666666667,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,450,10,9,5,1.3498853615520274,True,3.258,,450.0,0.9578867904919413,0.9881019295521571,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,480,10,8,6,1.4145454182630903,True,3.56,,480.0,0.9787169102922157,0.9945281747800377,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,486,9,9,6,0.9258876905854343,True,4.063,,486.0,0.9827780228283362,0.9953468289154529,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,490,10,7,7,0.9265532879818594,True,5.727,,490.0,0.9854668953881552,0.9965451334193302,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,500,10,10,5,1.3838857142857148,True,5.604,,500.0,0.9524406311809196,0.9862845669758196,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,504,9,8,7,0.9200617283950612,True,4.024,,504.0,0.9947643019740978,0.9986820450435709,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,512,8,8,8,1.0076171874999973,True,4.232,,512.0,0.9999999999999999,0.9999999999999999,8.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,540,10,9,6,1.2574031446062102,True,4.7,,540.0,0.9771903419741662,0.99383634943648,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,560,10,8,7,1.2517004622361785,True,4.992,,560.0,0.9891084719540534,0.9973189219645113,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,576,9,8,8,0.8333664021164026,True,5.444,,576.0,0.9984402350649139,0.9996172744703212,8.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,600,10,10,6,1.2756750136836366,True,6.889,,600.0,0.9731915368866336,0.992587716948545,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,630,10,9,7,1.0203530301009294,True,6.498,,630.0,0.9891483325746224,0.997176091835247,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,640,10,8,8,1.172134541316527,True,7.558,,640.0,0.9943544723224078,0.9986353987361611,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,648,9,9,8,0.7351594650205762,True,6.74,,648.0,0.9984804717512826,0.999612234704295,8.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,700,10,10,7,1.073202947845804,True,7.93,,700.0,0.9865600019362228,0.996405949287919,9.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,720,10,9,8,1.0265346921596918,True,8.548,,720.0,0.9958677214571475,0.9989613098457981,9.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,800,10,10,8,1.1325340909090909,True,10.772,,800.0,0.9946261786313096,0.9986011884100714,9.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,810,10,9,9,0.9016406940110632,True,14.98,,810.0,0.9987533054851688,0.9996935186315052,9.333333333333334,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,900,10,10,9,1.0015563615759688,True,16.368,,900.0,0.9987821220058238,0.9996899107329574,9.666666666666666,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104695.cif,1000,10,10,10,0.8990296296296282,True,18.675,,1000.0,0.9999999999999998,0.9999999999999998,10.0,2,2,2,2.0,2,1,3,"2,2|2,2|2,2",70,2.0794415416798357
104724.cif,36,4,3,3,0.18518518518518512,True,0.022,,36.0,0.9905781746683878,0.9977416373263536,3.3333333333333335,2,2,2,2.0,2,1,1,"2,2",70,0.6931471805599453
104724.cif,48,4,4,3,0.09027777777777768,True,0.02,,48.0,0.9911566869993488,0.9976684480746035,3.6666666666666665,2,2,2,2.0,2,1,1,"2,2",70,0.6931471805599453
104724.cif,54,6,3,3,0.2037037037037034,True,0.025,,54.0,0.9449407874211548,0.987288781142779,4.0,2,2,2,2.0,2,1,1,"2,2",70,0.6931471805599453
